nome_arquivo,temperatura,motor_position,feed_rate,flow_rate
imagens_stream/image_2024-03-08_19-35-53-181.jpg,T:200.00 /200.00 B:49.98 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-53-687.jpg,T:200.00 /200.00 B:49.98 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-54-224.jpg,T:200.00 /200.00 B:49.97 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-54-765.jpg,T:200.00 /200.00 B:49.97 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-55-305.jpg,T:200.00 /200.00 B:49.97 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-55-807.jpg,T:200.00 /200.00 B:49.97 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-56-358.jpg,T:199.98 /200.00 B:49.96 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-56-907.jpg,T:199.98 /200.00 B:49.96 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-57-432.jpg,T:199.95 /200.00 B:49.98 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-57-932.jpg,T:199.95 /200.00 B:49.98 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-58-434.jpg,T:199.94 /200.00 B:49.98 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-58-971.jpg,T:199.94 /200.00 B:49.98 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-35-59-475.jpg,T:199.96 /200.00 B:49.98 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-00-014.jpg,T:199.96 /200.00 B:49.98 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-00-554.jpg,T:199.92 /200.00 B:49.98 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-01-055.jpg,T:199.92 /200.00 B:49.98 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-01-595.jpg,T:199.91 /200.00 B:49.96 /50.00 @:58 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-02-097.jpg,T:199.91 /200.00 B:49.99 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-02-639.jpg,T:199.91 /200.00 B:49.99 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-03-153.jpg,T:199.91 /200.00 B:49.99 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-03-679.jpg,T:199.91 /200.00 B:49.99 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-04-219.jpg,T:199.91 /200.00 B:50.00 /50.00 @:58 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-04-721.jpg,T:199.91 /200.00 B:50.00 /50.00 @:58 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-05-239.jpg,T:199.90 /200.00 B:49.99 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-05-763.jpg,T:199.90 /200.00 B:49.99 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-06-312.jpg,T:199.91 /200.00 B:49.98 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-06-845.jpg,T:199.91 /200.00 B:49.98 /50.00 @:58 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-07-385.jpg,T:199.94 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-07-928.jpg,T:199.94 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-08-468.jpg,T:199.97 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-09-012.jpg,T:199.97 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-09-552.jpg,T:199.98 /200.00 B:50.01 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-10-092.jpg,T:199.97 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-10-594.jpg,T:199.97 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-11-133.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-11-676.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-12-216.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-12-718.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-13-257.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-13-799.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-14-300.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-14-840.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-15-343.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-15-895.jpg,T:199.99 /200.00 B:50.02 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-16-425.jpg,T:200.01 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-16-964.jpg,T:200.01 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-17-483.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-18-009.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-18-546.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-19-048.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-19-588.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-20-090.jpg,T:199.99 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-20-629.jpg,T:199.99 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-21-130.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-21-672.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-22-213.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-22-753.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-23-253.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-23-795.jpg,T:200.00 /200.00 B:50.01 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-24-296.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-24-836.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-25-337.jpg,T:199.99 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-25-877.jpg,T:199.99 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-26-379.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-26-918.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-27-418.jpg,T:199.99 /200.00 B:49.98 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-27-964.jpg,T:199.99 /200.00 B:49.98 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-28-503.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-29-045.jpg,T:199.99 /200.00 B:50.01 /50.00 @:57 B@:11,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-29-584.jpg,T:200.00 /200.00 B:49.97 /50.00 @:57 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-30-086.jpg,T:200.00 /200.00 B:49.94 /50.00 @:57 B@:19,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-30-628.jpg,T:200.00 /200.00 B:49.94 /50.00 @:57 B@:19,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-31-166.jpg,T:200.00 /200.00 B:49.98 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-31-667.jpg,T:200.00 /200.00 B:49.98 /50.00 @:57 B@:15,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-32-170.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-32-708.jpg,T:200.00 /200.00 B:50.00 /50.00 @:57 B@:12,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-33-211.jpg,T:200.00 /200.00 B:49.96 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-33-750.jpg,T:200.00 /200.00 B:49.96 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-34-251.jpg,T:200.00 /200.00 B:49.95 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-34-751.jpg,T:200.00 /200.00 B:49.95 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-35-292.jpg,T:200.00 /200.00 B:49.96 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-35-792.jpg,T:200.00 /200.00 B:49.96 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-36-342.jpg,T:199.99 /200.00 B:49.96 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-36-874.jpg,T:199.99 /200.00 B:49.96 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-37-417.jpg,T:199.99 /200.00 B:49.95 /50.00 @:57 B@:19,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-37-957.jpg,T:199.99 /200.00 B:49.95 /50.00 @:57 B@:19,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-38-458.jpg,T:199.99 /200.00 B:49.96 /50.00 @:57 B@:18,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-38-999.jpg,T:199.99 /200.00 B:49.96 /50.00 @:57 B@:18,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-39-501.jpg,T:200.00 /200.00 B:49.97 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-40-010.jpg,T:200.00 /200.00 B:49.97 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-40-563.jpg,T:199.99 /200.00 B:50.00 /50.00 @:57 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-41-082.jpg,T:199.98 /200.00 B:49.98 /50.00 @:57 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-41-622.jpg,T:199.98 /200.00 B:49.98 /50.00 @:57 B@:16,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-42-162.jpg,T:199.98 /200.00 B:49.98 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-42-665.jpg,T:199.98 /200.00 B:49.98 /50.00 @:57 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-43-204.jpg,T:199.91 /200.00 B:49.98 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-43-706.jpg,T:199.91 /200.00 B:49.98 /50.00 @:58 B@:17,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-44-222.jpg,T:199.91 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-44-770.jpg,T:199.91 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-45-297.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-45-836.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:13,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-46-371.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-46-912.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-47-454.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-47-993.jpg,T:199.89 /200.00 B:50.01 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-48-495.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-49-035.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-49-536.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-50-059.jpg,T:199.89 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-50-579.jpg,T:199.91 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-51-118.jpg,T:199.90 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-51-663.jpg,T:199.90 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-52-168.jpg,T:199.91 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
imagens_stream/image_2024-03-08_19-36-52-703.jpg,T:199.91 /200.00 B:50.02 /50.00 @:58 B@:14,X:10.40 Y:20.00 Z:2.00 E:0.00 Count X:832 Y:6794 Z:112,echo:E0 Flow: 100%,FR:100%
